ID,Address Complete,Address First Line,Address Street Number,Address Street,Suburb,Council Area,State,Postcode,Lat,Long,Property Type,Occupancy Type,Development Zone,Land Area,Land Use,Beds,Baths,Sales Price,Year Built,Last Sale Date,Agency
17573728,G08/15 PASCOE STREET PASCOE VALE VIC 3044,G08/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),,1.0,410000.0,2016,2015-09-06,
17694223,1/15 PASCOE STREET PASCOE VALE VIC 3044,1/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),,1.0,385000.0,2016,2015-09-29,
17564026,2/15 PASCOE STREET PASCOE VALE VIC 3044,2/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,385000.0,2016,2015-04-15,
17563996,3/15 PASCOE STREET PASCOE VALE VIC 3044,3/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,638000.0,2016,2015-02-26,
17576509,5/15 PASCOE STREET PASCOE VALE VIC 3044,5/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,350000.0,2016,2015-07-15,
17677250,101/15 PASCOE STREET PASCOE VALE VIC 3044,101/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Owner Occupied,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),,1.0,370000.0,2016,2016-05-11,
17711715,102/15 PASCOE STREET PASCOE VALE VIC 3044,102/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,390000.0,2016,2019-09-27,Jellis Craig Kensington
17865878,106/15 PASCOE STREET PASCOE VALE VIC 3044,106/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,397500.0,2016,2023-11-21,Nelson Alexander Pascoe Vale
17865877,108/15 PASCOE STREET PASCOE VALE VIC 3044,108/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,300000.0,2016,2016-10-26,
17651673,109/15 PASCOE STREET PASCOE VALE VIC 3044,109/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),,1.0,375500.0,2016,2015-12-24,
17119175,111/15 PASCOE STREET PASCOE VALE VIC 3044,111/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,370000.0,2015,2015-02-03,Marston & Cook Flemington
17610649,113/15 PASCOE STREET PASCOE VALE VIC 3044,113/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),3.0,1.0,338000.0,2016,2016-03-16,
17689229,115/15 PASCOE STREET PASCOE VALE VIC 3044,115/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,365000.0,2016,2016-03-04,
17369291,116/15 PASCOE STREET PASCOE VALE VIC 3044,116/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,HOUSE,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,0.0,2015,2023-12-16,
17690380,118/15 PASCOE STREET PASCOE VALE VIC 3044,118/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,417500.0,2016,2021-09-08,Barry Plant Coburg
17605786,202/15 PASCOE STREET PASCOE VALE VIC 3044,202/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,380000.0,2016,2018-08-06,Purplebricks - Victoria
17804833,208/15 PASCOE STREET PASCOE VALE VIC 3044,208/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),,1.0,375000.0,2016,2016-06-21,
17563926,209/15 PASCOE STREET PASCOE VALE VIC 3044,209/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,1.0,360001.0,2016,2015-09-22,
17594661,211/15 PASCOE STREET PASCOE VALE VIC 3044,211/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,375000.0,2016,2016-07-29,
17601167,214/15 PASCOE STREET PASCOE VALE VIC 3044,214/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,350000.0,2015,2015-06-22,
17578334,216/15 PASCOE STREET PASCOE VALE VIC 3044,216/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Single Strata Unit/Villa Unit/Townhouse,,1.0,390000.0,2016,2015-06-29,
17577836,217/15 PASCOE STREET PASCOE VALE VIC 3044,217/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),,1.0,375000.0,2016,2015-04-28,
17865872,218/15 PASCOE STREET PASCOE VALE VIC 3044,218/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,375000.0,2016,2016-08-08,
17571035,302/15 PASCOE STREET PASCOE VALE VIC 3044,302/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,335000.0,2016,2015-12-14,
17621287,304/15 PASCOE STREET PASCOE VALE VIC 3044,304/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,403000.0,2016,2016-04-26,
17588157,305/15 PASCOE STREET PASCOE VALE VIC 3044,305/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,355000.0,2016,2015-06-09,
17865870,306/15 PASCOE STREET PASCOE VALE VIC 3044,306/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,300000.0,2015,2014-02-02,
17562723,309/15 PASCOE STREET PASCOE VALE VIC 3044,309/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,395000.0,2015,2015-09-21,
17573953,311/15 PASCOE STREET PASCOE VALE VIC 3044,311/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,328000.0,2016,2015-02-28,
17671521,312/15 PASCOE STREET PASCOE VALE VIC 3044,312/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,375000.0,2016,2016-05-26,
17593692,314/15 PASCOE STREET PASCOE VALE VIC 3044,314/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,390000.0,2016,2014-11-03,
17596969,316/15 PASCOE STREET PASCOE VALE VIC 3044,316/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,380000.0,2000,2015-10-01,
17564046,404/15 PASCOE STREET PASCOE VALE VIC 3044,404/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,410000.0,2016,2014-02-02,
17564047,405/15 PASCOE STREET PASCOE VALE VIC 3044,405/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,410000.0,2015,2014-02-02,
17563172,408/15 PASCOE STREET PASCOE VALE VIC 3044,408/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,420000.0,2016,2015-08-18,
17563168,410/15 PASCOE STREET PASCOE VALE VIC 3044,410/15 PASCOE STREET ,15,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71665652,144.93509024,UNIT,Rented,Commercial 1 Zone,2573,Strata Unit or Flat  (Unspecified),2.0,2.0,420000.0,2015,2015-03-15,
12483628,1/16-18 PASCOE STREET PASCOE VALE VIC 3044,1/16-18 PASCOE STREET ,16,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71544445,144.93448565,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,157,Strata Unit or Flat  (Unspecified),1.0,1.0,305000.0,2005,2008-06-02,
12483630,2/16-18 PASCOE STREET PASCOE VALE VIC 3044,2/16-18 PASCOE STREET ,16,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71544445,144.93448565,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,115,Strata Unit or Flat  (Unspecified),1.0,1.0,275000.0,2005,2008-05-07,Chambers Real Estate - Fitzroy North
12483647,11/16-18 PASCOE STREET PASCOE VALE VIC 3044,11/16-18 PASCOE STREET ,16,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71544445,144.93448565,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,120,Strata Unit or Flat  (Unspecified),2.0,2.0,340000.0,2009,2005-03-15,
12483651,13/16-18 PASCOE STREET PASCOE VALE VIC 3044,13/16-18 PASCOE STREET ,16,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71544445,144.93448565,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,113,Strata Unit or Flat  (Unspecified),3.0,2.0,610000.0,2006,2019-05-02,Nelson Alexander Pascoe Vale
16282149,1/17 PASCOE STREET PASCOE VALE VIC 3044,1/17 PASCOE STREET ,17,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71661105,144.93466272,HOUSE,Rented,Commercial 1 Zone,879,Strata Unit or Flat  (Unspecified),4.0,3.0,0.0,2013,2016-07-07,
16255552,2/17 PASCOE STREET PASCOE VALE VIC 3044,2/17 PASCOE STREET ,17,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71661105,144.93466272,UNIT,Rented,Commercial 1 Zone,879,Strata Unit or Flat  (Unspecified),3.0,2.0,525000.0,2013,2012-12-10,
16225686,4/17 PASCOE STREET PASCOE VALE VIC 3044,4/17 PASCOE STREET ,17,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71661105,144.93466272,UNIT,Rented,Commercial 1 Zone,879,Strata Unit or Flat  (Unspecified),3.0,2.0,525000.0,2013,2013-01-21,
16524385,1/20 PASCOE STREET PASCOE VALE VIC 3044,1/20 PASCOE STREET ,20,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71598081,144.93410358,HOUSE,Rented,Neighbourhood Residential Zone - Schedule 1,275,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,717000.0,2000,2023-06-18,McGrath Coburg/Brunswick (F)
12483674,2/20 PASCOE STREET PASCOE VALE VIC 3044,2/20 PASCOE STREET ,20,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71598081,144.93410358,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,346,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,725000.0,2000,2023-08-28,McGrath Coburg / Brunswick
14884948,9/22-26 PASCOE STREET PASCOE VALE VIC 3044,9/22-26 PASCOE STREET ,22,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71542583,144.93395055,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,124,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,510000.0,2005,2017-09-22,
15595592,10/22-26 PASCOE STREET PASCOE VALE VIC 3044,10/22-26 PASCOE STREET ,22,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71542583,144.93395055,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,124,Single Strata Unit,2.0,1.0,540000.0,2010,2007-02-18,
14633461,12/22-26 PASCOE STREET PASCOE VALE VIC 3044,12/22-26 PASCOE STREET ,22,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71542583,144.93395055,HOUSE,Rented,Neighbourhood Residential Zone - Schedule 1,122,Strata Unit or Flat  (Unspecified),2.0,1.0,378000.0,2008,2012-11-08,Brad Teal Real Estate Pascoe Vale
15038383,14/22-26 PASCOE STREET PASCOE VALE VIC 3044,14/22-26 PASCOE STREET ,22,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71542583,144.93395055,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,126,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,495000.0,2008,2019-08-17,Nelson Alexander Pascoe Vale
15358856,15/22-26 PASCOE STREET PASCOE VALE VIC 3044,15/22-26 PASCOE STREET ,22,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71542583,144.93395055,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,129,Strata Unit or Flat  (Unspecified),2.0,1.0,480000.0,2008,2010-06-01,
15595588,19/22-26 PASCOE STREET PASCOE VALE VIC 3044,19/22-26 PASCOE STREET ,22,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71542583,144.93395055,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,138,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,620000.0,2006,2019-04-26,
15595587,22/22-26 PASCOE STREET PASCOE VALE VIC 3044,22/22-26 PASCOE STREET ,22,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71542583,144.93395055,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,134,Single Strata Unit/Villa Unit/Townhouse,3.0,3.0,675000.0,2008,2020-03-08,Buymyplace
14846140,25/22-26 PASCOE STREET PASCOE VALE VIC 3044,25/22-26 PASCOE STREET ,22,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71542583,144.93395055,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,133,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,510000.0,2008,2019-05-14,Eview Group - C+M Residential
15031757,29/22-26 PASCOE STREET PASCOE VALE VIC 3044,29/22-26 PASCOE STREET ,22,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71542583,144.93395055,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,175,Strata Unit or Flat  (Unspecified),2.0,1.0,510000.0,2008,2019-12-14,Barry Plant Coburg
15380324,32/22-26 PASCOE STREET PASCOE VALE VIC 3044,32/22-26 PASCOE STREET ,22,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71542583,144.93395055,HOUSE,Rented,Neighbourhood Residential Zone - Schedule 1,117,Strata Unit or Flat  (Unspecified),2.0,1.0,480000.0,2010,2007-02-18,
15380323,33/22-26 PASCOE STREET PASCOE VALE VIC 3044,33/22-26 PASCOE STREET ,22,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71542583,144.93395055,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,174,Strata Unit or Flat  (Unspecified),2.0,1.0,450000.0,2008,2007-02-18,
14489341,35/22-26 PASCOE STREET PASCOE VALE VIC 3044,35/22-26 PASCOE STREET ,22,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71542583,144.93395055,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,119,Strata Unit or Flat  (Unspecified),2.0,1.0,480000.0,2008,2008-08-23,
14513761,39/22-26 PASCOE STREET PASCOE VALE VIC 3044,39/22-26 PASCOE STREET ,22,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71542583,144.93395055,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,150,Strata Unit or Flat  (Unspecified),2.0,1.0,480000.0,2008,2007-03-04,
17008493,3/33 PASCOE STREET PASCOE VALE VIC 3044,3/33 PASCOE STREET ,33,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71654081,144.93401453,UNIT,Rented,Commercial 1 Zone,66,Strata Unit or Flat  (Unspecified),2.0,2.0,0.0,2015,2019-08-17,
17049457,4/33 PASCOE STREET PASCOE VALE VIC 3044,4/33 PASCOE STREET ,33,PASCOE STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.71654081,144.93401453,HOUSE,Rented,Commercial 1 Zone,65,Strata Unit or Flat  (Unspecified),2.0,2.0,450000.0,2015,2014-05-05,
48453250,PASCOE VALE ROAD PASCOE VALE VIC 3044,PASCOE VALE ROAD ,,PASCOE VALE ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72227756,144.92198296,OTHER,,,293,Strata Unit or Flat  (Unspecified),,,,,,
48254722,PASCOE VALE ROAD PASCOE VALE VIC 3044,PASCOE VALE ROAD ,,PASCOE VALE ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72742576,144.92293633,OTHER,,,404,Single Strata Unit/Villa Unit/Townhouse,,,,,,
37395566,PASCOE VALE ROAD PASCOE VALE VIC 3044,PASCOE VALE ROAD ,,PASCOE VALE ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72780674,144.92402706,UNIT,Owner Occupied,General Residential Zone - Schedule 1,12,Strata Unit or Flat  (Unspecified),,,410000.0,1970,2024-02-12,Jellis Craig Moonee Valley
12483715,3/507 PASCOE VALE ROAD PASCOE VALE VIC 3044,3/507 PASCOE VALE ROAD ,507,PASCOE VALE ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72855484,144.92351486,UNIT,Owner Occupied,Neighbourhood Residential Zone - Schedule 1,180,Strata Unit or Flat  (Unspecified),3.0,2.0,411000.0,2001,2012-09-10,A E Gibson & Co - Glenroy
43974310,516 PASCOE VALE ROAD PASCOE VALE VIC 3044,516 PASCOE VALE ROAD ,516,PASCOE VALE ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72780674,144.92402706,OTHER,,General Residential Zone - Schedule 1,347,Strata Unit or Flat  (Unspecified),,,,,,
12483733,1/516 PASCOE VALE ROAD PASCOE VALE VIC 3044,1/516 PASCOE VALE ROAD ,516,PASCOE VALE ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72780674,144.92402706,UNIT,Rented,General Residential Zone - Schedule 1,112,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,315000.0,1975,2016-03-14,Raine & Horne - Brunswick
12483739,4/516 PASCOE VALE ROAD PASCOE VALE VIC 3044,4/516 PASCOE VALE ROAD ,516,PASCOE VALE ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72780674,144.92402706,UNIT,Rented,General Residential Zone - Schedule 1,92,Strata Unit or Flat  (Unspecified),2.0,1.0,410000.0,1968,2024-02-12,Jellis Craig Moonee Valley
12483731,6/516 PASCOE VALE ROAD PASCOE VALE VIC 3044,6/516 PASCOE VALE ROAD ,516,PASCOE VALE ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72780674,144.92402706,UNIT,Rented,General Residential Zone - Schedule 1,150,Strata Unit or Flat  (Unspecified),2.0,1.0,261750.0,1968,2009-04-18,Raine & Horne Glenroy
45069494,520 PASCOE VALE ROAD PASCOE VALE VIC 3044,520 PASCOE VALE ROAD ,520,PASCOE VALE ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72747696,144.92387265,OTHER,,General Residential Zone - Schedule 1,216,Single Strata Unit/Villa Unit/Townhouse,,,,,,
45069490,1/520 PASCOE VALE ROAD PASCOE VALE VIC 3044,1/520 PASCOE VALE ROAD ,520,PASCOE VALE ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72747696,144.92387265,UNIT,Owner Occupied,General Residential Zone - Schedule 1,216,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,680000.0,2019,2018-07-31,Stockdale & Leggo Glenroy
45069491,2/520 PASCOE VALE ROAD PASCOE VALE VIC 3044,2/520 PASCOE VALE ROAD ,520,PASCOE VALE ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72747696,144.92387265,HOUSE,Rented,General Residential Zone - Schedule 1,139,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,675000.0,2019,2018-07-10,
45069492,3/520 PASCOE VALE ROAD PASCOE VALE VIC 3044,3/520 PASCOE VALE ROAD ,520,PASCOE VALE ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72747696,144.92387265,HOUSE,Rented,General Residential Zone - Schedule 1,134,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,620000.0,2017,2018-07-16,
45069493,4/520 PASCOE VALE ROAD PASCOE VALE VIC 3044,4/520 PASCOE VALE ROAD ,520,PASCOE VALE ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72747696,144.92387265,HOUSE,Owner Occupied,General Residential Zone - Schedule 1,147,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,538000.0,2019,2023-11-12,Raine & Horne Brunswick
48254718,1/521 PASCOE VALE ROAD PASCOE VALE VIC 3044,1/521 PASCOE VALE ROAD ,521,PASCOE VALE ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72742576,144.92293633,UNIT,Owner Occupied,,319,Single Strata Unit/Villa Unit/Townhouse,4.0,3.0,950000.0,2021,2024-10-25,McDonald Upton Real Estate
48254719,2/521 PASCOE VALE ROAD PASCOE VALE VIC 3044,2/521 PASCOE VALE ROAD ,521,PASCOE VALE ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72742576,144.92293633,UNIT,Owner Occupied,,193,Strata Unit or Flat  (Unspecified),4.0,3.0,950000.0,,2021-08-17,Eview Group - C+M Residential
48254720,3/521 PASCOE VALE ROAD PASCOE VALE VIC 3044,3/521 PASCOE VALE ROAD ,521,PASCOE VALE ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72742576,144.92293633,UNIT,Rented,,242,Strata Unit or Flat  (Unspecified),4.0,3.0,965000.0,2020,2021-07-16,
48254721,4/521 PASCOE VALE ROAD PASCOE VALE VIC 3044,4/521 PASCOE VALE ROAD ,521,PASCOE VALE ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72742576,144.92293633,UNIT,Owner Occupied,,265,Single Strata Unit/Villa Unit/Townhouse,4.0,3.0,1045000.0,2020,2021-06-25,Eview Group - C+M Residential
15024454,3/528-530 PASCOE VALE ROAD PASCOE VALE VIC 3044,3/528-530 PASCOE VALE ROAD ,528,PASCOE VALE ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.7267649,144.92361155,UNIT,Rented,General Residential Zone - Schedule 1,211,Strata Unit or Flat  (Unspecified),2.0,1.0,429000.0,2009,2010-03-27,
15045103,5/528-530 PASCOE VALE ROAD PASCOE VALE VIC 3044,5/528-530 PASCOE VALE ROAD ,528,PASCOE VALE ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.7267649,144.92361155,UNIT,Rented,General Residential Zone - Schedule 1,154,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,620000.0,2009,2018-01-12,Purplebricks Vic
15013273,6/528-530 PASCOE VALE ROAD PASCOE VALE VIC 3044,6/528-530 PASCOE VALE ROAD ,528,PASCOE VALE ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.7267649,144.92361155,UNIT,Rented,General Residential Zone - Schedule 1,216,Strata Unit or Flat  (Unspecified),2.0,1.0,415000.0,2009,2009-09-07,
12483774,2/532 PASCOE VALE ROAD PASCOE VALE VIC 3044,2/532 PASCOE VALE ROAD ,532,PASCOE VALE ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72652745,144.92352449,UNIT,Rented,General Residential Zone - Schedule 1,139,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,525000.0,1994,2019-03-15,Nelson Alexander Pascoe Vale
17922176,1/535 PASCOE VALE ROAD PASCOE VALE VIC 3044,1/535 PASCOE VALE ROAD ,535,PASCOE VALE ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72637416,144.92274424,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,140,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,525000.0,2016,2015-09-06,
